date,ndvi,et
2020-01-12T13:10:59,0.5845662453896814,5.3572828837665
2020-01-28T13:10:11,0.2474234603742635,1.9742004986530317
2020-02-13T13:09:22,0.42156696464202764,3.298815997122508
2020-02-29T13:08:32,0.727060096899306,4.9499761401907145
2020-04-01T13:06:46,0.8457381781169696,4.728128441691043
2020-04-17T13:05:50,0.8768781769448064,3.409940253933975
2020-05-03T13:04:53,0.6932040680179514,3.1324615756620435
2020-05-19T13:03:54,0.29753740177195703,1.4403215721190867
2020-06-04T13:02:57,,
2020-06-20T13:02:01,0.6590863818431031,2.5423204052318664
2020-07-06T13:01:04,,
2020-07-22T13:00:05,0.7267091265770319,2.8727617173351216
2020-08-07T12:59:05,0.6201961348312487,2.5030064933362595
2020-08-23T12:58:04,0.2872325106364324,1.2432924011746962
2020-09-24T12:55:57,0.2660585165245677,1.7381108697993084
2020-10-10T12:54:57,0.6010982932070194,3.8643039049176116
2020-11-11T12:52:49,,
2020-11-27T12:51:41,,
2020-12-29T12:49:20,0.8526667196475297,5.82020359681276
2020-01-04T13:30:52,0.7563567161560059,5.4634299596150715
2020-02-05T13:30:44,,
2020-02-21T13:30:40,0.6277475281713588,4.70224932605487
2020-03-08T13:30:35,0.843565519174734,5.491148729133965
2020-03-24T13:30:26,0.8875718762078375,6.348993355595078
2020-04-09T13:30:18,0.8923514235289693,3.4714115247996884
2020-04-25T13:30:11,0.8322497253298834,4.42687252290382
2020-05-11T13:30:04,0.47862840916027705,2.4034608973841713
2020-05-27T13:30:08,0.2728583020274313,0.6525468301123305
2020-06-12T13:30:17,,
2020-06-28T13:30:26,0.7710682464072728,1.9136536747065231
2020-07-14T13:30:32,0.8472374554864993,1.7929330297897381
2020-07-30T13:30:37,0.8761782427959377,2.531663941752368
2020-08-15T13:30:41,0.5464328083862051,1.3968781043263032
2020-10-18T13:31:00,0.7086126595913881,5.800341832809504
2020-11-19T13:30:59,0.8666972225675984,6.602236276586545
2020-12-05T13:31:01,0.7770155147900174,5.38574299623956
2020-12-21T13:31:00,0.8722613634064978,7.6379016848538015
