date,ndvi,et
2020-01-12T13:10:59,0.7313311347045729,6.485954611100978
2020-01-28T13:10:11,0.3349500833579401,2.734276850054027
2020-02-13T13:09:22,0.31658825590583295,2.473787198976022
2020-02-29T13:08:32,0.4799422279526848,3.489930102698443
2020-04-01T13:06:46,0.8368872218654811,4.69227815607914
2020-04-17T13:05:50,0.8603171885591617,3.336863640412392
2020-05-03T13:04:53,0.783258459982578,3.4346611092664494
2020-05-19T13:03:54,0.3762299879967885,1.843227234928757
2020-06-04T13:02:57,,
2020-06-20T13:02:01,0.39398162169764933,1.5803475408383767
2020-07-06T13:01:04,,
2020-07-22T13:00:05,0.5245941395605405,2.1776690576856157
2020-08-07T12:59:05,0.6291092049083965,2.515757801212861
2020-08-23T12:58:04,0.6985088084495085,2.888539893134651
2020-09-24T12:55:57,0.8029602860792876,4.858172030905731
2020-10-10T12:54:57,0.7053078016174852,4.425718759796702
2020-11-11T12:52:49,,
2020-11-27T12:51:41,,
2020-12-29T12:49:20,0.5170329991292502,3.86377858181323
2020-01-04T13:30:52,,
2020-02-05T13:30:44,,
2020-02-21T13:30:40,0.4157594434357533,3.247441723927252
2020-03-08T13:30:35,0.6177112927301266,4.288325757772224
2020-03-24T13:30:26,0.851371527574802,6.166149756613843
2020-04-09T13:30:18,0.8762906442036458,3.3982337802067284
2020-04-25T13:30:11,0.8116883868926237,4.339319874538914
2020-05-11T13:30:04,0.6084025637552863,2.934971857994299
2020-05-27T13:30:08,0.348240086765744,0.8493373170274997
2020-06-12T13:30:17,,
2020-06-28T13:30:26,0.486894710511132,1.292522387871286
2020-07-14T13:30:32,0.5382306227072752,1.234318592065347
2020-07-30T13:30:37,0.6237212333760395,1.9310118736364639
2020-08-15T13:30:41,0.7444063441332769,1.7920021216289224
2020-10-18T13:31:00,0.5430727614375045,4.6470689694187435
2020-11-19T13:30:59,0.2537454826109868,2.1271059601414133
2020-12-05T13:31:01,0.257751975727523,1.9008320591666126
2020-12-21T13:31:00,0.36888112552982233,3.6818115883958225
