date,ndvi,et
2020-01-12T13:10:59,0.5805584547893532,5.341388664716035
2020-01-28T13:10:11,0.27065426650525476,2.1662964757523833
2020-02-13T13:09:22,0.47769843175679405,3.7150333605414416
2020-02-29T13:08:32,0.7241325944722905,4.9848701982165196
2020-04-01T13:06:46,0.809548545853967,4.569733065260426
2020-04-17T13:05:50,0.8294716191211481,3.245667803085638
2020-05-03T13:04:53,0.46165273269193224,2.1568782639081405
2020-05-19T13:03:54,0.23156958504363417,1.0865766468125373
2020-06-04T13:02:57,,
2020-06-20T13:02:01,0.3813378353807894,1.5244234541054655
2020-07-06T13:01:04,,
2020-07-22T13:00:05,0.5658123408494605,2.327354782000753
2020-08-07T12:59:05,0.6650112352067797,2.6353949520709015
2020-08-23T12:58:04,0.7093257331654201,2.9232061395638027
2020-09-24T12:55:57,0.7680321069264269,4.694453641674192
2020-10-10T12:54:57,0.6635387348516666,4.216782532490751
2020-11-11T12:52:49,,
2020-11-27T12:51:41,,
2020-12-29T12:49:20,0.8338319729548134,5.724340856645787
2020-01-04T13:30:52,,
2020-02-05T13:30:44,,
2020-02-21T13:30:40,0.646978138582864,4.853168331301092
2020-03-08T13:30:35,0.8130884168439301,5.342845299944704
2020-03-24T13:30:26,0.8765873777177761,6.284033708646212
2020-04-09T13:30:18,0.8453731148940098,3.305476429275054
2020-04-25T13:30:11,0.6891330006306622,3.7951153685020134
2020-05-11T13:30:04,0.35721633665239394,1.7745652062367363
2020-05-27T13:30:08,0.26400953369391217,0.6262833136628445
2020-06-12T13:30:17,,
2020-06-28T13:30:26,0.47726354814518296,1.2694453495201516
2020-07-14T13:30:32,0.5897429319795794,1.340932241499939
2020-07-30T13:30:37,0.6852942245323511,2.092367588236409
2020-08-15T13:30:41,0.7190240380760207,1.7595704580812037
2020-10-18T13:31:00,0.49335388299206645,4.26717269847657
2020-11-19T13:30:59,0.23474486626427418,1.926577257558173
2020-12-05T13:31:01,0.38446934684844514,2.8733845085606626
2020-12-21T13:31:00,0.6339678511559628,6.063402174141785
