date,ndvi,lst,et
2020-01-12T13:10:59,0.5805584547893532,306.2341523943375,5.770557038357436
2020-01-28T13:10:11,0.27065426650525476,315.20976538082914,3.468409821102037
2020-02-13T13:09:22,0.47769843175679405,305.21901158907673,3.6844816864248573
2020-02-29T13:08:32,0.7241325944722905,304.17772483826894,4.212287250657246
2020-04-01T13:06:46,0.809548545853967,298.440028974794,3.6085781629756877
2020-04-17T13:05:50,0.8294716191211481,293.7544340155402,2.695321245741606
2020-05-03T13:04:53,0.46165273269193224,294.4866966916913,2.263075836074442
2020-05-19T13:03:54,0.23156958504363417,297.74176493088527,1.494807914805949
2020-06-20T13:02:01,0.3813378353807894,301.7401641766002,0.2291220058486664
2020-07-22T13:00:05,0.5658123408494605,284.2671692860242,2.2221831809163883
2020-08-07T12:59:05,0.6650112352067797,294.9859048272647,1.5827217832366118
2020-08-23T12:58:04,0.7093257331654201,291.07675342146246,1.7006246394533058
2020-09-24T12:55:57,0.7680321069264269,298.8000766228775,3.382541469051219
2020-10-10T12:54:57,0.6635387348516666,298.8640600649123,3.7353549669425328
2020-11-11T12:52:49,,,
2020-11-27T12:51:41,,,
2020-12-29T12:49:20,0.8338319729548134,302.6576750301427,3.8058307041276622
2020-01-04T13:30:52,,,
2020-02-05T13:30:44,,,
2020-02-21T13:30:40,0.646978138582864,302.1552330473299,3.2816885930434414
2020-03-08T13:30:35,0.8130884168439301,305.5267013853404,3.808784484697743
2020-03-24T13:30:26,0.8765873777177761,301.2284418643465,3.2750124417628665
2020-04-09T13:30:18,0.8453731148940098,293.30757374583817,2.3825494424130533
2020-04-25T13:30:11,0.6891330006306622,297.55436994324407,2.4907598096232038
2020-05-11T13:30:04,0.35721633665239394,302.66047179154185,0.982419648929497
2020-05-27T13:30:08,0.26400953369391217,295.71510512095614,1.5578959376213481
2020-06-12T13:30:17,,,
2020-06-28T13:30:26,0.47726354814518296,288.5119235506823,1.60343992957221
2020-07-14T13:30:32,0.5897429319795794,286.03638886470776,1.2511613231477257
2020-07-30T13:30:37,0.6852942245323511,287.0754027577566,1.82246883207565
2020-10-18T13:31:00,0.49335388299206645,311.76002325165956,2.974060366965033
2020-11-19T13:30:59,0.23474486626427418,314.1445369368859,1.4037106860732436
2020-12-21T13:31:00,0.6339678511559628,306.29984090571276,4.582037867202309
