date,ndvi,lst,et
2020-01-12T13:10:59,0.5926797064591903,306.1528101963409,5.840502084634968
2020-01-28T13:10:11,0.24709572920330727,314.6571181494432,3.413759076217263
2020-02-13T13:09:22,0.4157195289448352,308.53672452808615,3.1504219382900915
2020-02-29T13:08:32,0.7226673786679854,302.73130367649054,4.359361384117278
2020-04-01T13:06:46,0.8266208510113198,298.5387839110653,3.246297798869734
2020-04-17T13:05:50,0.8782715981471227,293.22708093388684,2.5646847768792433
2020-05-03T13:04:53,0.717411198311992,292.6981392177755,2.274837360538173
2020-05-19T13:03:54,0.3149553629485045,297.8979215436355,1.6235842040250885
2020-06-20T13:02:01,0.6335897592739891,299.1295756752858,0.30904936004308553
2020-07-22T13:00:05,0.752086146086051,282.2796589975627,2.109964916455018
2020-08-07T12:59:05,0.7076837265734589,294.4452385212343,1.4227808294589614
2020-08-23T12:58:04,0.33338992853759436,294.9088949117368,1.4581657122212086
2020-09-24T12:55:57,0.2521898783098657,311.27725975440876,2.135418702135842
2020-10-10T12:54:57,0.5657525386876618,299.86793711589274,3.425369227637994
2020-11-11T12:52:49,,,
2020-11-27T12:51:41,,,
2020-12-29T12:49:20,0.8563223265978628,301.5495952879508,3.996973313109509
2020-01-04T13:30:52,0.6604640467375654,301.4760448061533,4.063311002849356
2020-02-05T13:30:44,,,
2020-02-21T13:30:40,0.6521641152810254,301.98765185508046,3.3456061136739064
2020-03-08T13:30:35,0.8433089163247129,303.8228429481531,3.8367774547563527
2020-03-24T13:30:26,0.8962206078538542,300.1550440801677,3.277193032833465
2020-04-09T13:30:18,0.9027512446373894,293.33164652400046,2.3241844532795835
2020-04-25T13:30:11,0.8271946734980333,294.1278007020428,2.6441767184511265
2020-05-11T13:30:04,0.5047704960708861,299.84234316928695,1.192528864515619
2020-05-27T13:30:08,0.2625084028325968,295.8889832054102,1.5467348601785997
2020-06-12T13:30:17,,,
2020-06-28T13:30:26,0.7702647378871635,286.60525384154374,1.5306449306101975
2020-07-14T13:30:32,0.844484219350151,283.79783731136763,1.0973515713143676
2020-07-30T13:30:37,0.8777174116019831,285.1154981440183,1.6034789985435318
2020-10-18T13:31:00,0.6931473186606705,307.8125865157657,3.8245417072557437
2020-11-19T13:30:59,0.8665036063598864,300.758051740948,5.091141941280611
2020-12-21T13:31:00,0.869333110960156,299.9878406454796,5.44473760992871
