date,ndvi,lst,et
2020-01-12T13:10:59,0.7313311347045729,303.9994963115592,5.944303707279954
2020-01-28T13:10:11,0.3349500833579401,309.63192022592955,3.742443306508794
2020-02-13T13:09:22,0.31658825590583295,309.7308515486613,2.3422736609636186
2020-02-29T13:08:32,0.4799422279526848,308.94820842401447,3.706495341917069
2020-04-01T13:06:46,0.8368872218654811,300.1592488769289,3.0836434519506652
2020-04-17T13:05:50,0.8603171885591617,293.14543891089346,2.6833989865525996
2020-05-03T13:04:53,0.783258459982578,290.95799526831394,2.4596218134518764
2020-05-19T13:03:54,0.3762299879967885,295.915596181492,1.834693100520226
2020-06-20T13:02:01,0.39398162169764933,300.87732624859905,0.2764268530001091
2020-07-22T13:00:05,0.5245941395605405,281.99642830365394,2.2167368271740084
2020-08-07T12:59:05,0.6291092049083965,294.61740822479635,1.6214293661642076
2020-08-23T12:58:04,0.6985088084495085,290.98895932565716,1.731612797200116
2020-09-24T12:55:57,0.8029602860792876,298.4228355347893,3.3878503058908436
2020-10-10T12:54:57,0.7053078016174852,298.03735682092776,3.7155040141336007
2020-11-11T12:52:49,,,
2020-11-27T12:51:41,,,
2020-12-29T12:49:20,0.5170329991292502,308.031395932206,3.4104648469998846
2020-01-04T13:30:52,,,
2020-02-05T13:30:44,,,
2020-02-21T13:30:40,0.4157594434357533,304.7167400685737,2.6993164548091735
2020-03-08T13:30:35,0.6177112927301266,307.53407781942144,3.5639239588741303
2020-03-24T13:30:26,0.851371527574802,301.0243460873711,3.2976955540417143
2020-04-09T13:30:18,0.8762906442036458,293.6921422832175,2.262371632452858
2020-04-25T13:30:11,0.8116883868926237,291.8335637502338,2.773048607971416
2020-05-11T13:30:04,0.6084025637552863,297.8435607130558,1.4488637920104392
2020-05-27T13:30:08,0.348240086765744,294.3728863152968,1.7067188867812915
2020-06-12T13:30:17,,,
2020-06-28T13:30:26,0.486894710511132,288.12977498806936,1.6322295653426457
2020-07-14T13:30:32,0.5382306227072752,285.658194335032,1.2686968575386546
2020-07-30T13:30:37,0.6237212333760395,287.046167414962,1.857313808286122
2020-10-18T13:31:00,0.5430727614375045,311.0280102231524,3.2224793210960283
2020-11-19T13:30:59,0.2537454826109868,315.8793615663058,1.394718238375799
2020-12-21T13:31:00,0.36888112552982233,313.7824475891773,2.6392839635374763
