date,ndvi,lst,et
2020-01-12T13:10:59,0.5845662453896814,306.10855950028474,5.74247781592673
2020-01-28T13:10:11,0.2474234603742635,311.0534714521761,3.753154534406558
2020-02-13T13:09:22,0.42156696464202764,308.06481532327234,3.002583446364461
2020-02-29T13:08:32,0.727060096899306,303.049577224717,4.297419304843379
2020-04-01T13:06:46,0.8457381781169696,299.94571520569184,2.885079694252922
2020-04-17T13:05:50,0.8768781769448064,293.2526091794656,2.5872474616224834
2020-05-03T13:04:53,0.6932040680179514,292.02578609783234,2.3624740478202093
2020-05-19T13:03:54,0.29753740177195703,297.14253324293844,1.6440142514990228
2020-06-20T13:02:01,0.6590863818431031,298.703401601927,0.3354134040959936
2020-07-22T13:00:05,0.7267091265770319,279.78767962622476,2.2340603585945384
2020-08-07T12:59:05,0.6201961348312487,295.00897400982717,1.4335818588295408
2020-08-23T12:58:04,0.2872325106364324,294.52526231630264,1.452560919142519
2020-09-24T12:55:57,0.2660585165245677,305.7344493005937,2.4146439883209534
2020-10-10T12:54:57,0.6010982932070194,301.07904360070796,3.444331562218765
2020-11-11T12:52:49,,,
2020-11-27T12:51:41,,,
2020-12-29T12:49:20,0.8526667196475297,301.45550161073254,4.022809389759894
2020-01-04T13:30:52,0.7563567161560059,302.3633524576823,4.03537966410319
2020-02-05T13:30:44,,,
2020-02-21T13:30:40,0.6277475281713588,302.0631568871793,3.3015372580355042
2020-03-08T13:30:35,0.843565519174734,302.5469184684742,3.899500744300778
2020-03-24T13:30:26,0.8875718762078375,299.3368480650124,3.26924465586411
2020-04-09T13:30:18,0.8923514235289693,293.3647611000428,2.24789022300111
2020-04-25T13:30:11,0.8322497253298834,293.2712411887708,2.6719605599792353
2020-05-11T13:30:04,0.47862840916027705,300.3751893969273,1.1642506211233012
2020-05-27T13:30:08,0.2728583020274313,295.3756771808186,1.562777484767053
2020-06-12T13:30:17,,,
2020-06-28T13:30:26,0.7710682464072728,285.4744342849432,1.5481574785350374
2020-07-14T13:30:32,0.8472374554864993,283.74818578758453,1.1065685915614667
2020-07-30T13:30:37,0.8761782427959377,285.0960139516045,1.6235563272491378
2020-10-18T13:31:00,0.7086126595913881,307.3624312596806,3.8509811452079705
2020-11-19T13:30:59,0.8666972225675984,300.4894530870077,4.990530481370702
2020-12-21T13:31:00,0.8722613634064978,299.62990733329576,5.449095117959709
